Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight
9950,61.0,66000,Petrol,110,0,0,1600.0,3,1050.0
10750,63.0,65896,Petrol,110,1,0,1600.0,3,1065.0
10950,67.0,65785,Petrol,110,1,0,1600.0,5,1075.0
9950,65.0,65513,Petrol,110,1,1,1600.0,4,1070.0
9950,59.0,65463,Petrol,110,1,0,1600.0,5,1070.0
8100,68.0,65400,Petrol,86,1,0,1300.0,4,1000.0
9250,60.0,65259,Petrol,110,1,0,1600.0,3,1050.0
7800,64.0,65000,Petrol,110,1,0,1600.0,3,1050.0
9000,68.0,65000,Petrol,110,0,0,1600.0,5,1070.0
8950,57.0,65000,Petrol,110,0,0,1600.0,4,1035.0
8950,62.0,64966,Petrol,86,0,0,1300.0,3,1020.0
9950,68.0,64950,Petrol,110,1,0,1600.0,5,1075.0
8500,60.0,64914,Petrol,110,1,0,1600.0,5,1070.0
7995,62.0,64797,Petrol,110,1,0,1600.0,5,1075.0
8750,65.0,64772,Petrol,110,1,0,1600.0,3,1050.0
9750,63.0,64690,Petrol,86,0,0,1300.0,3,1020.0
10950,65.0,64630,Petrol,110,0,0,1600.0,5,1070.0
9750,67.0,64613,Petrol,110,1,0,1600.0,5,1085.0
8200,60.0,64383,Petrol,86,0,0,1300.0,3,1015.0
8950,68.0,64000,Petrol,110,0,0,1600.0,5,1075.0
9500,66.0,63881,Petrol,86,0,0,1300.0,3,1015.0
10950,58.0,63870,Diesel,72,0,0,2000.0,5,1135.0
9750,66.0,63328,Petrol,86,0,1,1300.0,5,1065.0
9950,65.0,63000,Petrol,86,1,1,1300.0,5,1065.0
10450,61.0,63000,Petrol,86,0,1,1300.0,3,1050.0
9850,65.0,62396,Petrol,110,0,0,1600.0,3,1050.0
9450,62.0,62377,Petrol,110,1,0,1600.0,5,1075.0
10295,67.0,62316,Petrol,110,1,0,1600.0,3,1050.0
9750,68.0,62292,Petrol,110,1,0,1600.0,3,1065.0
8950,65.0,62225,Petrol,110,1,0,1600.0,3,1050.0
9900,68.0,62222,Petrol,110,0,0,1600.0,5,1075.0
8750,66.0,62135,Petrol,86,1,0,1300.0,5,1035.0
9950,58.0,62024,Petrol,110,1,0,1600.0,5,1075.0
8500,60.0,61977,Petrol,86,1,0,1300.0,3,1015.0
9950,62.0,61930,Petrol,110,1,0,1600.0,4,1035.0
10950,57.0,61682,Petrol,110,0,0,1600.0,3,1050.0
9795,68.0,61568,Petrol,110,1,0,1600.0,4,1035.0
8750,68.0,61504,Petrol,110,1,0,1600.0,4,1035.0
8250,65.0,61384,Petrol,110,1,0,1600.0,3,1050.0
9950,58.0,61343,Petrol,110,1,0,1600.0,5,1075.0
9950,62.0,61254,Petrol,110,0,0,1600.0,5,1075.0
10500,59.0,61166,Petrol,110,1,0,1600.0,3,1050.0
9750,62.0,61149,Petrol,86,1,0,1300.0,5,1040.0
11250,61.0,61144,Petrol,110,1,0,1600.0,5,1090.0
8900,59.0,61127,Petrol,110,1,0,1600.0,3,1050.0
7950,60.0,61100,Petrol,86,1,0,1300.0,3,1015.0
11500,68.0,61100,Petrol,110,1,0,1600.0,5,1075.0
9450,57.0,61000,Petrol,110,1,0,1600.0,3,1050.0
7995,65.0,60724,Petrol,86,1,0,1300.0,3,1015.0
10995,59.0,60708,Petrol,86,1,0,1300.0,5,1045.0
8950,61.0,60532,Petrol,110,1,0,1600.0,3,1050.0
8250,67.0,60000,Petrol,86,0,1,1300.0,4,1030.0
8950,66.0,60000,Petrol,86,1,0,1300.0,3,1015.0
8950,65.0,60000,Petrol,86,1,0,1300.0,3,1015.0
9500,62.0,59295,Petrol,86,0,0,1300.0,5,1035.0
7500,65.0,59264,Petrol,86,0,0,1300.0,3,1015.0
8950,63.0,59000,Petrol,110,0,0,1600.0,3,1050.0
9950,63.0,59000,Petrol,86,1,0,1300.0,5,1035.0
9750,65.0,59000,Petrol,110,0,0,1600.0,5,1075.0
9450,61.0,59000,Petrol,110,1,0,1600.0,5,1070.0
9950,65.0,59000,Petrol,110,0,0,1600.0,3,1050.0
9750,68.0,58860,Petrol,110,1,0,1600.0,3,1055.0
8950,65.0,58829,Petrol,110,0,0,1600.0,3,1050.0
8250,66.0,58654,Petrol,110,1,0,1600.0,5,1070.0
7750,65.0,58300,Petrol,86,1,0,1300.0,3,1015.0
8950,60.0,58269,Petrol,110,1,0,1600.0,3,1050.0
9950,64.0,58136,Petrol,110,1,0,1600.0,5,1075.0
9450,66.0,58113,Petrol,107,1,1,1600.0,3,1085.0
12950,67.0,58058,Petrol,110,1,0,1600.0,3,1065.0
9950,58.0,58000,Petrol,110,1,0,1600.0,3,1050.0
10495,62.0,58000,Petrol,110,1,0,1600.0,3,1065.0
7950,68.0,57565,Petrol,86,1,0,1300.0,5,1035.0
10500,63.0,57413,Petrol,107,0,1,1600.0,5,1115.0
8950,65.0,57374,Petrol,110,1,0,1600.0,5,1075.0
9900,62.0,57179,Petrol,110,1,0,1600.0,5,1075.0
9995,61.0,57169,Petrol,110,1,0,1600.0,3,1065.0
9950,63.0,57124,Petrol,110,1,0,1600.0,3,1065.0
9950,63.0,57000,Petrol,110,1,0,1600.0,3,1050.0
8250,67.0,57000,Petrol,110,0,0,1600.0,3,1050.0
9950,63.0,57000,Petrol,86,1,0,1300.0,5,1035.0
8950,59.0,56259,Petrol,86,0,0,1300.0,3,1015.0
10950,62.0,56209,Petrol,107,1,1,1600.0,3,1080.0
9250,67.0,56074,Petrol,86,0,0,1300.0,4,1000.0
9950,63.0,55942,Petrol,110,1,0,1600.0,5,1070.0
9995,57.0,55844,Petrol,86,1,0,1300.0,5,1045.0
8750,61.0,55747,Petrol,86,0,0,1300.0,3,1020.0
10950,58.0,55478,Petrol,86,0,0,1300.0,5,1045.0
10350,60.0,55085,Petrol,107,0,1,1600.0,5,1105.0
9950,65.0,55061,Petrol,110,1,0,1600.0,5,1070.0
8950,65.0,55000,Petrol,86,1,0,1300.0,3,1015.0
10950,57.0,55000,Petrol,110,0,0,1600.0,5,1075.0
10950,63.0,54936,Petrol,110,1,0,1600.0,5,1075.0
8950,68.0,54875,Petrol,110,1,0,1600.0,5,1070.0
8900,67.0,54847,Petrol,110,0,0,1600.0,3,1050.0
10250,60.0,54554,Petrol,110,1,0,1600.0,3,1065.0
9450,61.0,54125,Petrol,110,1,0,1600.0,5,1035.0
9250,61.0,54000,Petrol,110,1,0,1600.0,3,1055.0
10500,57.0,54000,Petrol,110,1,0,1600.0,5,1075.0
7350,58.0,54000,Petrol,86,0,0,1300.0,5,1035.0
10250,57.0,54000,Petrol,110,1,0,1600.0,3,1135.0
10250,62.0,53285,Petrol,110,1,0,1600.0,5,1075.0
11500,65.0,53053,Petrol,110,1,0,1600.0,5,1075.0
8950,68.0,53000,Petrol,110,1,1,1587.0,3,1075.0
7750,68.0,53000,Petrol,86,0,0,1300.0,3,1015.0
9500,64.0,52968,Petrol,110,1,0,1600.0,3,1050.0
8450,67.0,52800,Petrol,86,1,0,1300.0,3,1015.0
8950,57.0,52548,Petrol,110,0,0,1600.0,3,1050.0
8400,60.0,52487,Petrol,110,1,0,1600.0,4,1035.0
9250,66.0,52383,Petrol,86,0,0,1300.0,3,1015.0
8900,61.0,52112,Petrol,110,1,0,1600.0,4,1035.0
8750,58.0,51712,Petrol,110,0,0,1600.0,3,1050.0
10950,58.0,51421,Petrol,110,0,1,1600.0,5,1105.0
8950,61.0,51235,Petrol,86,1,0,1300.0,4,1000.0
8950,65.0,51000,Petrol,86,1,0,1300.0,3,1015.0
8895,61.0,50925,Petrol,110,1,0,1600.0,5,1070.0
9390,66.0,50806,Petrol,86,0,0,1300.0,3,1480.0
8750,59.0,50469,Petrol,110,1,0,1600.0,5,1070.0
9750,61.0,50173,Petrol,110,1,0,1600.0,5,1075.0
9950,62.0,50000,Petrol,110,1,0,1600.0,5,1075.0
10950,65.0,49942,Petrol,110,0,0,1600.0,3,1065.0
9900,67.0,49585,Petrol,110,0,0,1600.0,5,1085.0
9500,62.0,49258,Petrol,110,1,0,1600.0,4,1035.0
9950,61.0,49000,Petrol,110,0,0,1600.0,3,1050.0
9950,63.0,48738,Petrol,110,0,0,1600.0,5,1055.0
10500,62.0,47750,Petrol,86,1,0,1300.0,5,1040.0
9950,63.0,47612,Petrol,86,0,0,1300.0,3,1015.0
10495,68.0,47500,Petrol,86,1,0,1300.0,5,1035.0
9500,66.0,47237,Petrol,110,0,0,1600.0,3,1050.0
8500,58.0,47171,Petrol,86,1,0,1300.0,3,1015.0
10450,60.0,47060,Petrol,110,0,0,1600.0,4,1035.0
8950,65.0,47014,Petrol,86,1,0,1300.0,3,1015.0
9900,59.0,46929,Petrol,86,1,0,1300.0,3,1025.0
8900,63.0,46000,Petrol,86,0,0,1300.0,5,1035.0
8745,65.0,45681,Petrol,110,0,0,1600.0,3,1050.0
8750,65.0,45549,Petrol,86,1,0,1300.0,3,1015.0
10750,57.0,45000,Petrol,110,1,0,1600.0,5,1050.0
9750,57.0,45000,Petrol,110,1,0,1600.0,3,1050.0
8850,65.0,45000,Petrol,110,0,0,1600.0,5,1075.0
7950,66.0,45000,Petrol,86,1,0,1300.0,5,1035.0
9450,63.0,45000,Petrol,110,1,0,1600.0,4,1035.0
9950,61.0,45000,Petrol,107,0,1,1600.0,3,1085.0
8250,63.0,44944,Petrol,110,1,0,1600.0,4,1035.0
9950,61.0,44597,Petrol,86,0,0,1300.0,3,1015.0
9995,68.0,44458,Petrol,86,0,0,1300.0,3,1015.0
9950,59.0,43818,Petrol,110,0,0,1600.0,5,1070.0
10495,60.0,43426,Petrol,110,1,0,1600.0,5,1070.0
7950,58.0,43000,CNG,110,1,1,1600.0,4,1114.0
8950,68.0,43000,Petrol,110,1,0,1600.0,5,1035.0
9695,57.0,43000,Petrol,110,0,0,1600.0,5,1075.0
7750,64.0,43000,Petrol,86,0,0,1300.0,3,1015.0
9950,68.0,42750,Petrol,110,1,0,1600.0,3,1050.0
9950,67.0,42102,Petrol,110,1,0,1600.0,5,1075.0
9950,63.0,41586,Petrol,110,1,0,1600.0,5,1114.0
9900,64.0,41200,Petrol,110,0,0,1600.0,5,1070.0
10950,57.0,40214,Petrol,86,0,0,1300.0,3,1025.0
8950,60.0,40000,Petrol,86,1,0,1300.0,4,1000.0
8950,66.0,39222,Petrol,86,1,1,1300.0,3,1045.0
8250,66.0,39144,Petrol,110,1,0,1600.0,3,1050.0
10250,62.0,39000,Petrol,110,1,0,1600.0,5,1075.0
8750,61.0,38019,Petrol,110,1,0,1600.0,5,1070.0
9750,68.0,37759,Petrol,110,1,0,1600.0,5,1070.0
10950,61.0,37500,Petrol,110,0,0,1600.0,5,1085.0
10950,60.0,37111,Petrol,110,1,0,1600.0,3,1050.0
9750,62.0,37000,Petrol,86,0,0,1300.0,3,1015.0
8900,59.0,36954,Petrol,110,1,0,1600.0,3,1050.0
9500,60.0,36943,Petrol,110,0,0,1600.0,5,1070.0
9950,63.0,36923,Petrol,86,0,0,1300.0,5,1050.0
9950,66.0,36658,Petrol,110,0,0,1600.0,3,1050.0
8250,65.0,36000,Petrol,86,1,0,1300.0,3,1015.0
10450,65.0,36000,Petrol,110,1,0,1600.0,3,1065.0
10950,62.0,35512,Petrol,110,1,0,1600.0,3,1065.0
9250,65.0,35283,Petrol,86,1,0,1300.0,3,1015.0
8900,68.0,35000,Petrol,110,1,0,1600.0,3,1050.0
10900,57.0,35000,Petrol,86,1,0,1300.0,5,1045.0
9750,64.0,34114,Petrol,110,0,0,1600.0,3,1050.0
11950,58.0,34000,Petrol,110,0,0,1600.0,5,1075.0
7900,68.0,33847,Petrol,86,1,0,1300.0,4,1000.0
10900,57.0,33535,Petrol,110,0,0,1600.0,4,1035.0
10450,65.0,33000,Petrol,110,0,0,1600.0,3,1050.0
10950,59.0,32150,Petrol,110,1,0,1600.0,5,1085.0
9950,65.0,31588,Petrol,86,1,0,1300.0,3,1015.0
10750,60.0,31480,Petrol,110,1,0,1600.0,3,1065.0
9900,57.0,31307,Petrol,110,1,0,1600.0,5,1070.0
10750,68.0,31000,Petrol,110,1,0,1600.0,4,1035.0
10450,58.0,30634,Petrol,110,1,0,1600.0,5,1075.0
9450,68.0,30300,Petrol,86,1,0,1300.0,4,1000.0
10750,60.0,28500,Petrol,86,1,1,1300.0,3,1045.0
10950,60.0,28500,Petrol,110,0,0,1600.0,5,1075.0
10000,57.0,28000,Petrol,86,0,0,1300.0,3,1015.0
10500,68.0,26698,Petrol,110,0,0,1600.0,3,1055.0
12500,62.0,26000,Petrol,107,0,1,1600.0,3,1085.0
8950,62.0,25505,Petrol,86,1,0,1300.0,5,1035.0
10500,58.0,25000,Petrol,110,1,0,1600.0,5,1075.0
9245,66.0,22835,Petrol,110,1,0,1600.0,3,1050.0
10950,59.0,22705,Petrol,110,1,0,1600.0,5,1075.0
9500,63.0,22178,Petrol,86,1,0,1300.0,3,1015.0
10900,62.0,17345,Petrol,110,1,0,1600.0,3,1050.0
10950,67.0,15535,Petrol,86,1,1,1300.0,4,1030.0
9450,66.0,15110,Petrol,86,0,0,1300.0,5,1035.0
5900,73.0,232940,Diesel,72,0,0,2000.0,5,1172.0
6950,79.0,218118,Diesel,72,0,0,2000.0,5,1150.0
6000,78.0,217764,Diesel,72,1,0,2000.0,5,1135.0
5250,79.0,207114,CNG,110,1,0,1600.0,5,1114.0
4400,74.0,203254,Diesel,72,1,0,2000.0,3,1135.0
6750,77.0,200732,Diesel,72,1,0,2000.0,4,1100.0
8500,69.0,197501,Diesel,72,0,0,2000.0,5,1135.0
6150,80.0,194765,Diesel,72,0,0,2000.0,3,1120.0
6950,76.0,191620,Diesel,72,0,0,2000.0,5,1150.0
5750,76.0,183277,Diesel,72,0,0,2000.0,3,1115.0
8750,78.0,180378,Diesel,72,1,0,2000.0,4,1100.0
6500,70.0,178800,Diesel,72,0,0,2000.0,3,1115.0
5950,73.0,176177,Petrol,110,1,0,1600.0,5,1075.0
6500,78.0,176000,Petrol,86,0,0,1300.0,5,1035.0
10500,77.0,172980,Diesel,72,1,0,2000.0,5,1135.0
8500,77.0,170000,Diesel,72,0,0,2000.0,4,1100.0
7950,71.0,164000,Petrol,110,1,0,1600.0,3,1050.0
5800,78.0,161775,Petrol,86,1,0,1300.0,3,1015.0
6750,80.0,160000,Petrol,86,0,0,1300.0,3,1015.0
6950,78.0,159968,Diesel,72,0,0,2000.0,3,1115.0
5740,74.0,159908,Petrol,110,0,0,1600.0,3,1050.0
6550,73.0,158492,Petrol,86,0,0,1300.0,3,1015.0
8950,69.0,156204,Diesel,72,1,0,2000.0,3,1115.0
6750,73.0,156169,Petrol,86,1,0,1300.0,5,1035.0
7950,78.0,155210,Petrol,110,0,0,1600.0,3,1050.0
7950,69.0,155000,Diesel,72,0,0,2000.0,3,1115.0
7450,76.0,154900,Diesel,72,1,0,2000.0,5,1140.0
7750,70.0,151300,Diesel,72,1,0,2000.0,5,1150.0
6450,71.0,151000,CNG,110,1,0,1600.0,5,1094.0
7900,75.0,150000,Diesel,72,1,0,2000.0,3,1135.0
6900,69.0,146304,Diesel,72,1,0,2000.0,3,1115.0
5600,75.0,146197,Petrol,86,0,0,1300.0,3,1015.0
5950,77.0,145996,Petrol,110,0,0,1600.0,4,1035.0
6950,80.0,143560,Petrol,86,1,1,1300.0,3,1045.0
7950,71.0,139145,Diesel,73,0,0,2000.0,2,1115.0
8950,79.0,138500,Petrol,86,0,0,1300.0,5,1050.0
7950,74.0,137741,Diesel,90,1,0,2000.0,5,1135.0
9500,80.0,137178,Diesel,90,1,0,2000.0,5,1135.0
8600,76.0,134889,Diesel,72,1,0,2000.0,3,1115.0
5950,71.0,134660,Diesel,72,0,0,2000.0,5,1135.0
7750,73.0,134539,Petrol,110,0,0,1600.0,5,1070.0
7950,79.0,131500,Diesel,72,0,0,2000.0,5,1140.0
6950,77.0,131307,Petrol,110,1,0,1600.0,3,1050.0
7250,74.0,130025,Petrol,110,1,0,1600.0,3,1050.0
6500,78.0,130000,Petrol,86,0,0,1300.0,5,1015.0
7250,77.0,128960,Petrol,110,1,0,1600.0,5,1070.0
9250,80.0,128351,Petrol,110,1,0,1600.0,5,1070.0
8250,73.0,128006,Petrol,110,1,0,1600.0,3,1050.0
7250,71.0,127159,Diesel,72,1,0,2000.0,3,1115.0
5250,72.0,126478,Petrol,110,1,0,1600.0,4,1035.0
7900,77.0,126000,Petrol,110,1,0,1600.0,5,1050.0
6900,76.0,125778,Petrol,110,0,0,1600.0,3,1050.0
7900,75.0,125400,Petrol,110,0,0,1600.0,3,1050.0
7250,74.0,124910,Diesel,72,0,0,2000.0,5,1135.0
8450,70.0,124743,Petrol,110,1,0,1600.0,3,1050.0
7950,76.0,124591,Petrol,110,1,0,1600.0,5,1075.0
7950,74.0,124057,Petrol,110,1,0,1600.0,3,1050.0
6450,72.0,123403,Petrol,110,1,0,1600.0,3,1050.0
6650,75.0,123104,Petrol,110,1,0,1600.0,5,1070.0
7950,74.0,123077,Petrol,86,1,0,1300.0,3,1015.0
7250,80.0,122820,Petrol,86,0,0,1300.0,5,1040.0
7450,77.0,122290,Petrol,110,0,0,1600.0,3,1050.0
7950,74.0,121900,Petrol,110,1,0,1600.0,4,1035.0
7250,77.0,121545,Petrol,110,1,0,1600.0,5,1070.0
8250,71.0,120474,Diesel,72,1,0,2000.0,3,1115.0
8950,76.0,120263,Diesel,72,1,0,2000.0,5,1135.0
7750,74.0,120196,Petrol,110,1,0,1600.0,3,1050.0
8500,71.0,120000,Petrol,110,0,0,1600.0,5,1085.0
7750,78.0,120000,Petrol,110,0,0,1600.0,5,1075.0
5750,73.0,115877,Petrol,110,0,0,1600.0,4,1035.0
6900,76.0,115345,Petrol,110,1,0,1600.0,5,1070.0
6500,71.0,115157,Petrol,110,1,0,1600.0,3,1050.0
6500,78.0,115000,Petrol,107,1,1,1600.0,5,1100.0
7600,77.0,114258,Petrol,86,1,0,1300.0,5,1050.0
8950,73.0,112963,Diesel,72,1,0,2000.0,5,1135.0
7450,74.0,112307,Petrol,110,1,0,1600.0,5,1070.0
7350,72.0,112000,Petrol,86,1,0,1300.0,3,1015.0
7750,73.0,111602,Petrol,86,1,0,1300.0,3,1015.0
7460,80.0,111392,CNG,110,0,0,1598.0,3,1083.0
9250,76.0,110901,Petrol,110,1,0,1600.0,5,1085.0
7250,80.0,110887,Petrol,110,1,0,1600.0,3,1055.0
6500,72.0,110634,Petrol,86,1,0,1300.0,3,1015.0
6800,80.0,110000,Petrol,110,1,0,1600.0,4,1035.0
8700,75.0,109540,Petrol,110,0,0,1600.0,5,1085.0
7500,78.0,109263,Petrol,110,0,0,1600.0,5,1070.0
7750,71.0,107516,Petrol,110,1,0,1600.0,3,1050.0
7950,73.0,107108,Petrol,110,1,0,1600.0,3,1050.0
9950,75.0,107000,Petrol,110,1,0,1600.0,3,1050.0
6640,74.0,106250,Petrol,110,0,0,1600.0,5,1070.0
8750,71.0,106150,Petrol,86,0,0,1300.0,3,1015.0
7750,72.0,106108,Petrol,110,1,0,1600.0,3,1050.0
5950,72.0,105856,Petrol,86,0,0,1300.0,3,1015.0
6750,77.0,105152,Petrol,86,0,0,1300.0,3,1015.0
6500,80.0,105135,Petrol,110,1,0,1600.0,3,1050.0
8750,76.0,104344,Petrol,110,1,0,1600.0,3,1050.0
7950,74.0,104150,Petrol,110,1,0,1600.0,3,1050.0
6750,74.0,104000,Petrol,86,1,0,1300.0,3,1010.0
7950,73.0,103121,Petrol,86,1,0,1300.0,5,1035.0
7950,80.0,102300,Petrol,86,1,0,1300.0,3,1015.0
8950,75.0,102005,Petrol,107,1,1,1600.0,5,1105.0
7750,77.0,102000,Petrol,86,1,0,1300.0,3,1015.0
6450,75.0,101855,Petrol,110,1,0,1600.0,5,1070.0
6900,74.0,101773,Petrol,110,0,0,1600.0,3,1050.0
8450,75.0,101159,Petrol,110,1,0,1600.0,5,1085.0
6750,74.0,101000,Petrol,86,0,0,1300.0,3,1015.0
8050,74.0,100732,Petrol,86,1,1,1300.0,4,1030.0
9500,79.0,100719,Petrol,110,0,0,1600.0,5,1070.0
7750,78.0,100487,Petrol,110,0,0,1600.0,4,1035.0
8500,80.0,100458,Petrol,110,0,0,1600.0,5,1085.0
7795,75.0,100192,Petrol,110,1,0,1600.0,3,1050.0
6490,80.0,100123,Petrol,110,1,0,1600.0,3,1050.0
7950,73.0,99971,Petrol,110,1,0,1600.0,3,1050.0
6425,79.0,99397,Petrol,86,0,0,1300.0,5,1035.0
8950,69.0,99374,Petrol,86,1,0,1300.0,5,1035.0
6950,72.0,99245,Petrol,110,1,0,1600.0,5,1114.0
8750,79.0,98742,Petrol,110,0,0,1600.0,5,1085.0
8450,71.0,98154,Petrol,110,1,0,1600.0,3,1050.0
7950,77.0,98000,Petrol,110,1,0,1600.0,5,1065.0
7950,80.0,97548,Petrol,86,0,0,1300.0,5,1035.0
8900,78.0,97534,Petrol,110,1,0,1600.0,5,1070.0
8950,73.0,97494,Petrol,110,1,0,1600.0,5,1085.0
8900,73.0,97085,Petrol,110,1,0,1600.0,5,1085.0
7950,69.0,97000,Petrol,110,0,0,1600.0,4,1035.0
6495,74.0,96302,Petrol,86,1,0,1300.0,3,1015.0
7250,78.0,96000,Petrol,86,1,0,1300.0,3,1015.0
9250,74.0,96000,Petrol,110,1,0,1600.0,5,1085.0
6650,78.0,95909,Petrol,110,1,0,1600.0,5,1070.0
6990,79.0,95700,Petrol,110,0,0,1600.0,5,1085.0
7750,78.0,95651,Petrol,110,1,0,1600.0,5,1070.0
6950,79.0,95000,Petrol,86,1,0,1300.0,5,1035.0
7250,80.0,94447,Petrol,110,0,0,1600.0,3,1050.0
9950,80.0,94079,Petrol,110,1,0,1600.0,5,1085.0
9250,80.0,93841,Petrol,110,0,0,1600.0,5,1070.0
7200,79.0,93090,Petrol,86,1,0,1300.0,5,1035.0
8250,72.0,93066,Petrol,110,1,0,1600.0,5,1075.0
8950,79.0,93039,Petrol,110,1,0,1600.0,3,1050.0
8250,77.0,93000,Petrol,110,1,0,1600.0,5,1075.0
6250,80.0,92830,Petrol,86,1,0,1300.0,3,1015.0
9900,80.0,92255,Petrol,107,0,1,1600.0,5,1105.0
7300,80.0,92096,Petrol,86,1,0,1300.0,5,1035.0
8950,72.0,91921,Petrol,86,1,0,1300.0,3,1020.0
6500,70.0,91900,Petrol,86,1,0,1300.0,3,1015.0
7950,78.0,91399,Petrol,110,1,0,1600.0,5,1070.0
7450,75.0,91082,Petrol,110,1,0,1600.0,3,1050.0
7950,71.0,90370,Petrol,86,1,0,1300.0,5,1035.0
8500,78.0,90345,Petrol,86,1,0,1300.0,5,1035.0
6950,77.0,90305,Petrol,86,1,0,1300.0,3,1015.0
7950,78.0,90011,Petrol,86,0,1,1300.0,3,1045.0
6750,77.0,90000,Petrol,86,1,0,1300.0,3,1015.0
8450,70.0,89983,Petrol,110,0,0,1600.0,3,1055.0
7500,78.0,89953,Petrol,110,0,0,1600.0,5,1114.0
8750,74.0,89800,Diesel,72,1,0,2000.0,3,1115.0
8750,79.0,89739,Petrol,86,1,0,1300.0,5,1035.0
8950,76.0,89520,Petrol,110,1,0,1600.0,3,1050.0
7450,75.0,89507,Petrol,86,0,0,1300.0,3,1015.0
9200,69.0,89096,Petrol,110,1,0,1600.0,5,1085.0
8950,74.0,88700,Petrol,110,1,0,1600.0,3,1050.0
7850,72.0,88500,Petrol,110,1,0,1600.0,5,1075.0
6950,73.0,88186,Diesel,72,1,0,2000.0,3,1115.0
7200,75.0,88000,Petrol,110,1,0,1600.0,3,1050.0
7450,78.0,87743,Petrol,110,0,0,1600.0,3,1055.0
6750,75.0,87613,Petrol,86,0,0,1300.0,3,1015.0
7500,73.0,87358,Petrol,110,1,0,1600.0,3,1050.0
7450,72.0,87083,Petrol,110,0,0,1600.0,4,1035.0
7950,70.0,87000,Petrol,110,1,0,1600.0,4,1035.0
7250,78.0,87000,Petrol,110,1,0,1600.0,4,1035.0
7950,73.0,87000,Petrol,86,1,0,1300.0,3,1015.0
8250,80.0,87000,Petrol,86,1,0,1300.0,3,1015.0
8250,72.0,86860,Petrol,110,0,0,1600.0,5,1075.0
6750,80.0,86109,Petrol,110,1,0,1600.0,3,1055.0
8750,79.0,86000,Petrol,86,1,0,1300.0,5,1040.0
8950,80.0,86000,Petrol,110,0,0,1600.0,3,1050.0
8500,70.0,85864,Diesel,72,1,0,2000.0,5,1135.0
8250,80.0,85565,Petrol,110,0,0,1600.0,5,1070.0
9450,70.0,85470,Petrol,107,0,1,1600.0,3,1080.0
7950,73.0,85200,Petrol,110,1,0,1600.0,3,1050.0
7900,70.0,85000,Petrol,110,1,0,1600.0,3,1055.0
8500,73.0,84988,Petrol,110,1,0,1600.0,3,1050.0
8250,79.0,84966,Petrol,110,0,0,1600.0,5,1070.0
8250,76.0,84472,Petrol,110,1,0,1600.0,5,1070.0
8950,73.0,84402,Petrol,110,1,0,1600.0,4,1035.0
7950,74.0,84123,Petrol,110,0,0,1600.0,3,1050.0
6950,80.0,84000,Petrol,110,0,0,1600.0,5,1075.0
7250,78.0,84000,Petrol,110,1,0,1600.0,5,1065.0
7750,77.0,84000,Petrol,110,1,0,1600.0,5,1085.0
8700,75.0,83850,Petrol,110,1,0,1600.0,3,1055.0
8950,80.0,83540,Petrol,110,1,0,1600.0,5,1070.0
6750,76.0,83405,Petrol,110,1,0,1600.0,5,1070.0
7500,71.0,83291,Petrol,110,1,0,1600.0,5,1070.0
7950,69.0,83133,Petrol,86,0,0,1300.0,3,1015.0
8950,71.0,83047,Petrol,86,1,1,1300.0,3,1045.0
7950,71.0,82700,Petrol,110,0,0,1600.0,3,1050.0
7450,78.0,82675,Petrol,86,0,0,1300.0,3,1015.0
5950,78.0,82595,Petrol,86,1,0,1300.0,3,1015.0
7750,75.0,82256,Petrol,110,1,0,1600.0,3,1050.0
6950,77.0,82103,Petrol,86,1,0,1300.0,3,1015.0
8750,80.0,82021,Petrol,86,1,0,1300.0,5,1035.0
8950,71.0,82000,Petrol,110,1,0,1600.0,5,1075.0
7495,79.0,81988,Petrol,110,1,0,1600.0,5,1070.0
7750,76.0,81930,Petrol,110,0,0,1600.0,5,1070.0
6950,70.0,81663,Petrol,110,0,0,1600.0,3,1050.0
7990,77.0,80486,Petrol,110,1,0,1600.0,5,1070.0
7250,78.0,80000,Petrol,110,1,0,1600.0,4,1065.0
6900,69.0,79000,Petrol,86,0,0,1300.0,3,1015.0
7750,74.0,78894,Petrol,110,0,0,1600.0,5,1070.0
7250,78.0,78689,Petrol,110,0,0,1600.0,4,1035.0
8950,77.0,78435,Petrol,86,0,0,1300.0,3,1015.0
8500,71.0,78260,Petrol,110,0,0,1600.0,3,1050.0
7950,72.0,78120,Petrol,110,1,0,1600.0,5,1075.0
6950,77.0,77000,Petrol,86,0,0,1300.0,3,1015.0
8000,78.0,77000,Petrol,110,0,0,1600.0,3,1050.0
7950,75.0,76382,Petrol,110,1,0,1600.0,3,1055.0
8500,76.0,76268,Petrol,86,1,0,1300.0,3,1015.0
7490,73.0,76151,Petrol,86,1,0,1300.0,3,1015.0
8250,80.0,76000,Petrol,110,0,0,1600.0,3,1050.0
9250,71.0,76000,Petrol,110,1,0,1600.0,5,1070.0
7950,72.0,75840,Petrol,86,0,0,1300.0,5,1035.0
9500,77.0,75799,Petrol,110,1,0,1600.0,3,1050.0
8950,72.0,75525,Petrol,110,1,0,1600.0,3,1114.0
8450,78.0,75323,Petrol,86,1,0,1300.0,5,1050.0
7995,79.0,75322,Petrol,110,1,0,1600.0,4,1115.0
8750,78.0,75226,Petrol,110,0,0,1600.0,4,1035.0
5950,71.0,75085,Petrol,86,0,0,1300.0,5,1035.0
8500,73.0,75000,Petrol,110,0,0,1600.0,5,1075.0
